Datetime,open,close,high,low,volume,float,StockSymbol
30/07/2007,10959.61761,10959.61761,11132.89165,10959.61761,284820,91215344,FPT
31/07/2007,10916.29887,10613.06858,10916.29887,10483.11234,323490,91215344,FPT
01/08/2007,10613.06858,10396.47484,10613.06858,10309.83734,448440,91215344,FPT
02/08/2007,10309.83734,9876.65081,10396.47484,9876.65081,336310,91215344,FPT
03/08/2007,9400.146484,9400.146484,9530.101776,9400.146484,591930,91215344,FPT
06/08/2007,9400.146484,9443.464279,9530.101776,9400.146484,290560,91215344,FPT
07/08/2007,9660.058022,9876.65081,9876.65081,9660.058022,249130,91215344,FPT
08/08/2007,9963.288307,10353.15609,10353.15609,9963.288307,542430,91215344,FPT
09/08/2007,10656.38638,10829.66137,10829.66137,10613.06858,537810,91215344,FPT
10/08/2007,10613.06858,10396.47484,10613.06858,10353.15609,507630,91215344,FPT
13/08/2007,10049.9258,10006.60706,10179.88205,9963.288307,361290,92352576,FPT
14/08/2007,10006.60706,10179.88205,10179.88205,10006.60706,246630,92352576,FPT
15/08/2007,9963.288307,9963.288307,10049.9258,9919.969559,192850,92352576,FPT
16/08/2007,9790.014267,9660.058022,9876.65081,9660.058022,346180,92352576,FPT
17/08/2007,9530.101776,9530.101776,9616.739273,9443.464279,484890,92352576,FPT
20/08/2007,9530.101776,9746.695518,9746.695518,9530.101776,200790,92352576,FPT
21/08/2007,9833.332062,9833.332062,9963.288307,9833.332062,216400,92352576,FPT
22/08/2007,9963.288307,9919.969559,10006.60706,9833.332062,309370,92352576,FPT
23/08/2007,9919.969559,9746.695518,9919.969559,9746.695518,225450,92352576,FPT
24/08/2007,9833.332062,9963.288307,9963.288307,9746.695518,334530,92352576,FPT
27/08/2007,9963.288307,9790.014267,9963.288307,9703.37677,220710,92352576,FPT
28/08/2007,9790.014267,9790.014267,9790.014267,9703.37677,164380,92352576,FPT
29/08/2007,9746.695518,9790.014267,9790.014267,9703.37677,124920,92352576,FPT
30/08/2007,9746.695518,9746.695518,9790.014267,9703.37677,261390,92352576,FPT
31/08/2007,9746.695518,9746.695518,9833.332062,9703.37677,229880,92352576,FPT
04/09/2007,9746.695518,9919.969559,9919.969559,9746.695518,176260,92352576,FPT
05/09/2007,9790.014267,9746.695518,9919.969559,9746.695518,397330,92352576,FPT
06/09/2007,9746.695518,9746.695518,9833.332062,9746.695518,128330,92352576,FPT
07/09/2007,9746.695518,9746.695518,9833.332062,9703.37677,144790,92352576,FPT
10/09/2007,9703.37677,9660.058022,9746.695518,9616.739273,147010,92352576,FPT
11/09/2007,9660.058022,9660.058022,9703.37677,9660.058022,149540,92352576,FPT
12/09/2007,9660.058022,9660.058022,9660.058022,9573.420525,165190,92352576,FPT
13/09/2007,9660.058022,9660.058022,9660.058022,9573.420525,187850,92352576,FPT
14/09/2007,9660.058022,9746.695518,9746.695518,9616.739273,216470,92352576,FPT
17/09/2007,9660.058022,9703.37677,9746.695518,9616.739273,202530,92352576,FPT
18/09/2007,9616.739273,9616.739273,9660.058022,9616.739273,141940,92352576,FPT
19/09/2007,9616.739273,9660.058022,9660.058022,9616.739273,181030,92352576,FPT
20/09/2007,9660.058022,9746.695518,9790.014267,9660.058022,199410,92352576,FPT
21/09/2007,9833.332062,9876.65081,9876.65081,9790.014267,285620,92352576,FPT
24/09/2007,10093.24455,10353.15609,10353.15609,10049.9258,309830,92352576,FPT
25/09/2007,10829.66137,10829.66137,10829.66137,10613.06858,514880,92352576,FPT
26/09/2007,11262.8479,10829.66137,11262.8479,10613.06858,507520,92352576,FPT
27/09/2007,10829.66137,11262.8479,11262.8479,10786.34262,471650,92352576,FPT
28/09/2007,11609.39693,11825.98972,11825.98972,11479.44069,537020,92352576,FPT
01/10/2007,12389.1325,12389.1325,12389.1325,12259.17625,488930,92352576,FPT
02/10/2007,12995.59402,12822.31903,12995.59402,12562.40749,882920,92352576,FPT
03/10/2007,13038.91182,13038.91182,13038.91182,12822.31903,713370,92352576,FPT
04/10/2007,12779.00028,12779.00028,12908.95653,12779.00028,401260,92352576,FPT
05/10/2007,12389.1325,12172.53971,12519.08875,12172.53971,420620,92352576,FPT
08/10/2007,12216.1684,11954.39339,12259.79805,11954.39339,358530,92352576,FPT
09/10/2007,12216.1684,12521.57307,12521.57307,11998.02303,273910,92352576,FPT
10/10/2007,12521.57307,12521.57307,12608.83141,12477.94342,227190,92352576,FPT
11/10/2007,12434.31473,12259.79805,12477.94342,12259.79805,179330,92352576,FPT
12/10/2007,12259.79805,12347.05639,12347.05639,12216.1684,144790,92352576,FPT
15/10/2007,12347.05639,12216.1684,12347.05639,12216.1684,195120,92352576,FPT
16/10/2007,12216.1684,12128.91006,12259.79805,12128.91006,257970,92352576,FPT
17/10/2007,12128.91006,12303.42674,12347.05639,12128.91006,201640,92352576,FPT
18/10/2007,12216.1684,12128.91006,12259.79805,12128.91006,176410,92352576,FPT
19/10/2007,11867.13505,11998.02303,11998.02303,11823.50636,220860,92352576,FPT
22/10/2007,11779.87671,11867.13505,11998.02303,11779.87671,285680,92352576,FPT
23/10/2007,11779.87671,11823.50636,11823.50636,11692.61837,526810,92352576,FPT
24/10/2007,11998.02303,12216.1684,12216.1684,11954.39339,273700,92352576,FPT
25/10/2007,12216.1684,12085.28137,12303.42674,12085.28137,292200,92352576,FPT
26/10/2007,12085.28137,11998.02303,12085.28137,11998.02303,175290,92352576,FPT
29/10/2007,11823.50636,11823.50636,11910.76469,11823.50636,176680,92352576,FPT
30/10/2007,11779.87671,11779.87671,11867.13505,11779.87671,254640,92352576,FPT
31/10/2007,11823.50636,11867.13505,11867.13505,11779.87671,197030,92352576,FPT
01/11/2007,11867.13505,11779.87671,11867.13505,11736.24802,232680,92352576,FPT
02/11/2007,11561.73134,11518.10169,11779.87671,11518.10169,244060,92352576,FPT
05/11/2007,11038.1813,11212.69798,11256.32668,11038.1813,345680,92352576,FPT
06/11/2007,10907.29332,10776.40533,10994.55166,10776.40533,361210,92352576,FPT
07/11/2007,10601.88866,10645.5183,10776.40533,10601.88866,355200,92352576,FPT
08/11/2007,10689.147,10776.40533,10907.29332,10689.147,129370,92352576,FPT
09/11/2007,10863.66367,10950.92297,10950.92297,10820.03498,334340,92352576,FPT
12/11/2007,10994.55166,10950.92297,10994.55166,10732.77664,258730,92352576,FPT
13/11/2007,10907.29332,10471.00163,10907.29332,10471.00163,207890,92352576,FPT
14/11/2007,10689.147,10950.92297,10950.92297,10689.147,264240,92352576,FPT
15/11/2007,10907.29332,10732.77664,10907.29332,10732.77664,147180,92352576,FPT
16/11/2007,10601.88866,10863.66367,10863.66367,10601.88866,157050,92352576,FPT
19/11/2007,10732.77664,10863.66367,10863.66367,10732.77664,145600,92352576,FPT
20/11/2007,10863.66367,10732.77664,10863.66367,10689.147,255770,92352576,FPT
21/11/2007,10471.00163,10471.00163,10558.25996,10471.00163,260450,92352576,FPT
22/11/2007,10689.147,10732.77664,10776.40533,10645.5183,158550,92352576,FPT
23/11/2007,10601.88866,10776.40533,10776.40533,10601.88866,126520,92352576,FPT
26/11/2007,10732.77664,10776.40533,10776.40533,10732.77664,171730,92352576,FPT
27/11/2007,10689.147,10601.88866,10776.40533,10601.88866,164250,92352576,FPT
28/11/2007,10514.63032,10514.63032,10601.88866,10514.63032,140410,92352576,FPT
