Datetime,open,close,high,low,volume,float,StockSymbol
17/08/2001,321.8299866,321.8299866,321.8299866,321.8299866,184000,8845769728,VNINDEX
20/08/2001,302.25,302.25,302.25,302.25,198700,9363300352,VNINDEX
22/08/2001,320.980011,320.980011,320.980011,320.980011,161800,7956539904,VNINDEX
24/08/2001,300.0299988,300.0299988,300.0299988,300.0299988,153300,7147800064,VNINDEX
27/08/2001,279.6499939,279.6499939,279.6499939,279.6499939,54700,2351990016,VNINDEX
29/08/2001,261.3500061,261.3500061,261.3500061,261.3500061,120500,4550629888,VNINDEX
31/08/2001,277.3999939,277.3999939,277.3999939,277.3999939,295300,12594969600,VNINDEX
05/09/2001,296.4299927,296.4299927,296.4299927,296.4299927,90700,4100649984,VNINDEX
07/09/2001,307.7600098,307.7600098,307.7600098,307.7600098,244500,11237900288,VNINDEX
10/09/2001,286.5499878,286.5499878,286.5499878,286.5499878,263600,11400219648,VNINDEX
12/09/2001,284.6799927,284.6799927,284.6799927,284.6799927,197200,8823900160,VNINDEX
14/09/2001,274.6400146,274.6400146,274.6400146,274.6400146,155200,6788519936,VNINDEX
17/09/2001,266.0899963,266.0899963,266.0899963,266.0899963,134400,5606249984,VNINDEX
19/09/2001,273.3699951,273.3699951,273.3699951,273.3699951,157300,6713229824,VNINDEX
21/09/2001,272.0299988,272.0299988,272.0299988,272.0299988,112800,4772349952,VNINDEX
24/09/2001,259.75,259.75,259.75,259.75,150900,6021409792,VNINDEX
26/09/2001,249.7200012,249.7200012,249.7200012,249.7200012,134100,5233809920,VNINDEX
28/09/2001,244.4600067,244.4600067,244.4600067,244.4600067,140300,5366799872,VNINDEX
01/10/2001,229.0599976,229.0599976,229.0599976,229.0599976,142000,5227729920,VNINDEX
03/10/2001,214.2899933,214.2899933,214.2899933,214.2899933,101500,3539640064,VNINDEX
05/10/2001,203.1199951,203.1199951,203.1199951,203.1199951,211600,6663690240,VNINDEX
08/10/2001,217.1000061,217.1000061,217.1000061,217.1000061,128300,4780780032,VNINDEX
10/10/2001,221.1799927,221.1799927,221.1799927,221.1799927,1200,59000000,VNINDEX
12/10/2001,225.2700043,225.2700043,225.2700043,225.2700043,1000,38330000,VNINDEX
15/10/2001,229.3500061,229.3500061,229.3500061,229.3500061,14700,483689984,VNINDEX
17/10/2001,233.4799957,233.4799957,233.4799957,233.4799957,9900,336209984,VNINDEX
